termo,codigo_cnae,descricao_cnae,secao,divisao,grupo,classe,tipo,relevancia,data_criacao
Fabricação de artefatos de material plástico para outros usos não especificados anteriormente,2229300,,C,22,,,nome_oficial,100,
Artefatos,2229300,,C,22,,,atividade,85,
Artefatos,2229300,,C,22,,,atividade,85,
Material,2229300,,C,22,,,atividade,85,
Material,2229300,,C,22,,,atividade,85,
Plástico,2229300,,C,22,,,atividade,85,
Plastico,2229300,,C,22,,,atividade,85,
Outros,2229300,,C,22,,,atividade,85,
Outros,2229300,,C,22,,,atividade,85,
Usos,2229300,,C,22,,,atividade,85,
Usos,2229300,,C,22,,,atividade,85,
Especificados,2229300,,C,22,,,atividade,85,
Especificados,2229300,,C,22,,,atividade,85,
Fabricação de artefatos de material plástico para outros usos não especificados anteriormente,2229300,,C,22,,,palavra_chave,90,
Fabricação de vidro plano e de segurança,2311700,,C,23,,,nome_oficial,100,
Vidro,2311700,,C,23,,,atividade,85,
Vidro,2311700,,C,23,,,atividade,85,
Plano,2311700,,C,23,,,atividade,85,
Plano,2311700,,C,23,,,atividade,85,
Segurança,2311700,,C,23,,,atividade,85,
Seguranca,2311700,,C,23,,,atividade,85,
Fabricação de vidro plano e de segurança,2311700,,C,23,,,palavra_chave,90,
Fabricação de embalagens de vidro,2312500,,C,23,,,nome_oficial,100,
Embalagens,2312500,,C,23,,,atividade,85,
Embalagens,2312500,,C,23,,,atividade,85,
Vidro,2312500,,C,23,,,atividade,85,
Vidro,2312500,,C,23,,,atividade,85,
Fabricação de embalagens de vidro,2312500,,C,23,,,palavra_chave,90,
Fabricação de artigos de vidro,2319200,,C,23,,,nome_oficial,100,
Artigos,2319200,,C,23,,,atividade,85,
Artigos,2319200,,C,23,,,atividade,85,
Vidro,2319200,,C,23,,,atividade,85,
Vidro,2319200,,C,23,,,atividade,85,
Fabricação de artigos de vidro,2319200,,C,23,,,palavra_chave,90,
Fabricação de cimento,2320600,,C,23,,,nome_oficial,100,
Cimento,2320600,,C,23,,,atividade,85,
Cimento,2320600,,C,23,,,atividade,85,
Fabricação de cimento,2320600,,C,23,,,palavra_chave,90,
"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda",2330301,,C,23,,,nome_oficial,100,
Estruturas,2330301,,C,23,,,atividade,85,
Estruturas,2330301,,C,23,,,atividade,85,
Pré,2330301,,C,23,,,atividade,85,
Pre,2330301,,C,23,,,atividade,85,
Moldadas,2330301,,C,23,,,atividade,85,
Moldadas,2330301,,C,23,,,atividade,85,
Concreto,2330301,,C,23,,,atividade,85,
Concreto,2330301,,C,23,,,atividade,85,
Armado,2330301,,C,23,,,atividade,85,
Armado,2330301,,C,23,,,atividade,85,
Série,2330301,,C,23,,,atividade,85,
Serie,2330301,,C,23,,,atividade,85,
Sob,2330301,,C,23,,,atividade,85,
Sob,2330301,,C,23,,,atividade,85,
Encomenda,2330301,,C,23,,,atividade,85,
Encomenda,2330301,,C,23,,,atividade,85,
"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda",2330301,,C,23,,,palavra_chave,90,
Fabricação de artefatos de cimento para uso na construção,2330302,,C,23,,,nome_oficial,100,
Artefatos,2330302,,C,23,,,atividade,85,
Artefatos,2330302,,C,23,,,atividade,85,
Cimento,2330302,,C,23,,,atividade,85,
Cimento,2330302,,C,23,,,atividade,85,
Uso,2330302,,C,23,,,atividade,85,
Uso,2330302,,C,23,,,atividade,85,
Construção,2330302,,C,23,,,atividade,85,
Construcao,2330302,,C,23,,,atividade,85,
Fabricação de artefatos de cimento para uso na construção,2330302,,C,23,,,palavra_chave,90,
Fabricação de artefatos de fibrocimento para uso na construção,2330303,,C,23,,,nome_oficial,100,
Artefatos,2330303,,C,23,,,atividade,85,
Artefatos,2330303,,C,23,,,atividade,85,
Fibrocimento,2330303,,C,23,,,atividade,85,
Fibrocimento,2330303,,C,23,,,atividade,85,
Uso,2330303,,C,23,,,atividade,85,
Uso,2330303,,C,23,,,atividade,85,
Construção,2330303,,C,23,,,atividade,85,
Construcao,2330303,,C,23,,,atividade,85,
Fabricação de artefatos de fibrocimento para uso na construção,2330303,,C,23,,,palavra_chave,90,
Fabricação de casas pré-moldadas de concreto,2330304,,C,23,,,nome_oficial,100,
Casas,2330304,,C,23,,,atividade,85,
Casas,2330304,,C,23,,,atividade,85,
Pré,2330304,,C,23,,,atividade,85,
Pre,2330304,,C,23,,,atividade,85,
Moldadas,2330304,,C,23,,,atividade,85,
Moldadas,2330304,,C,23,,,atividade,85,
Concreto,2330304,,C,23,,,atividade,85,
Concreto,2330304,,C,23,,,atividade,85,
Fabricação de casas pré-moldadas de concreto,2330304,,C,23,,,palavra_chave,90,
Preparação de massa de concreto e argamassa para construção,2330305,,C,23,,,nome_oficial,100,
Preparação,2330305,,C,23,,,atividade,85,
Preparacao,2330305,,C,23,,,atividade,85,
Massa,2330305,,C,23,,,atividade,85,
Massa,2330305,,C,23,,,atividade,85,
Concreto,2330305,,C,23,,,atividade,85,
Concreto,2330305,,C,23,,,atividade,85,
Argamassa,2330305,,C,23,,,atividade,85,
Argamassa,2330305,,C,23,,,atividade,85,
Construção,2330305,,C,23,,,atividade,85,
Construcao,2330305,,C,23,,,atividade,85,
Preparação de massa de concreto e argamassa para construção,2330305,,C,23,,,palavra_chave,90,
Produção de ferro-gusa,2411300,,C,24,,,nome_oficial,100,
Ferro,2411300,,C,24,,,atividade,85,
Ferro,2411300,,C,24,,,atividade,85,
Gusa,2411300,,C,24,,,atividade,85,
Gusa,2411300,,C,24,,,atividade,85,
Produção de ferro-gusa,2411300,,C,24,,,palavra_chave,90,
Produção de ferroligas,2412100,,C,24,,,nome_oficial,100,
Ferroligas,2412100,,C,24,,,atividade,85,
Ferroligas,2412100,,C,24,,,atividade,85,
Produção de ferroligas,2412100,,C,24,,,palavra_chave,90,
Produção de semiacabados de aço,2421100,,C,24,,,nome_oficial,100,
Semiacabados,2421100,,C,24,,,atividade,85,
Semiacabados,2421100,,C,24,,,atividade,85,
Aço,2421100,,C,24,,,atividade,85,
Aco,2421100,,C,24,,,atividade,85,
Produção de semiacabados de aço,2421100,,C,24,,,palavra_chave,90,
"Produção de laminados planos de aço ao carbono, revestidos ou não",2422901,,C,24,,,nome_oficial,100,
Laminados,2422901,,C,24,,,atividade,85,
Laminados,2422901,,C,24,,,atividade,85,
Planos,2422901,,C,24,,,atividade,85,
Planos,2422901,,C,24,,,atividade,85,
Aço,2422901,,C,24,,,atividade,85,
Aco,2422901,,C,24,,,atividade,85,
Carbono,2422901,,C,24,,,atividade,85,
Carbono,2422901,,C,24,,,atividade,85,
Revestidos,2422901,,C,24,,,atividade,85,
Revestidos,2422901,,C,24,,,atividade,85,
"Produção de laminados planos de aço ao carbono, revestidos ou não",2422901,,C,24,,,palavra_chave,90,
Produção de laminados planos de aços inoxidáveis,2422902,,C,24,,,nome_oficial,100,
Laminados,2422902,,C,24,,,atividade,85,
Laminados,2422902,,C,24,,,atividade,85,
Planos,2422902,,C,24,,,atividade,85,
Planos,2422902,,C,24,,,atividade,85,
Aços,2422902,,C,24,,,atividade,85,
Acos,2422902,,C,24,,,atividade,85,
Inoxidáveis,2422902,,C,24,,,atividade,85,
Inoxidaveis,2422902,,C,24,,,atividade,85,
Produção de laminados planos de aços inoxidáveis,2422902,,C,24,,,palavra_chave,90,
Produção de tubos de aço sem costura,2423701,,C,24,,,nome_oficial,100,
Tubos,2423701,,C,24,,,atividade,85,
Tubos,2423701,,C,24,,,atividade,85,
Aço,2423701,,C,24,,,atividade,85,
Aco,2423701,,C,24,,,atividade,85,
Sem,2423701,,C,24,,,atividade,85,
Sem,2423701,,C,24,,,atividade,85,
Costura,2423701,,C,24,,,atividade,85,
Costura,2423701,,C,24,,,atividade,85,
Produção de tubos de aço sem costura,2423701,,C,24,,,palavra_chave,90,
"Produção de laminados longos de aço, exceto tubos",2423702,,C,24,,,nome_oficial,100,
Laminados,2423702,,C,24,,,atividade,85,
Laminados,2423702,,C,24,,,atividade,85,
Longos,2423702,,C,24,,,atividade,85,
Longos,2423702,,C,24,,,atividade,85,
Aço,2423702,,C,24,,,atividade,85,
Aco,2423702,,C,24,,,atividade,85,
Tubos,2423702,,C,24,,,atividade,85,
Tubos,2423702,,C,24,,,atividade,85,
"Produção de laminados longos de aço, exceto tubos",2423702,,C,24,,,palavra_chave,90,
Produção de tubos de aço com costura,2431800,,C,24,,,nome_oficial,100,
Tubos,2431800,,C,24,,,atividade,85,
Tubos,2431800,,C,24,,,atividade,85,
Aço,2431800,,C,24,,,atividade,85,
Aco,2431800,,C,24,,,atividade,85,
Costura,2431800,,C,24,,,atividade,85,
Costura,2431800,,C,24,,,atividade,85,
Produção de tubos de aço com costura,2431800,,C,24,,,palavra_chave,90,
Trefilação de aço,2439300,,C,24,,,nome_oficial,100,
Trefilação,2439300,,C,24,,,atividade,85,
Trefilacao,2439300,,C,24,,,atividade,85,
Aço,2439300,,C,24,,,atividade,85,
Aco,2439300,,C,24,,,atividade,85,
Trefilação de aço,2439300,,C,24,,,palavra_chave,90,
Produção de alumínio e suas ligas em formas primárias,2441501,,C,24,,,nome_oficial,100,
Alumínio,2441501,,C,24,,,atividade,85,
Aluminio,2441501,,C,24,,,atividade,85,
Suas,2441501,,C,24,,,atividade,85,
Suas,2441501,,C,24,,,atividade,85,
Ligas,2441501,,C,24,,,atividade,85,
Ligas,2441501,,C,24,,,atividade,85,
Formas,2441501,,C,24,,,atividade,85,
Formas,2441501,,C,24,,,atividade,85,
Primárias,2441501,,C,24,,,atividade,85,
Primarias,2441501,,C,24,,,atividade,85,
Produção de alumínio e suas ligas em formas primárias,2441501,,C,24,,,palavra_chave,90,
Produção de laminados de alumínio,2441502,,C,24,,,nome_oficial,100,
Laminados,2441502,,C,24,,,atividade,85,
Laminados,2441502,,C,24,,,atividade,85,
Alumínio,2441502,,C,24,,,atividade,85,
Aluminio,2441502,,C,24,,,atividade,85,
Produção de laminados de alumínio,2441502,,C,24,,,palavra_chave,90,
Metalurgia dos metais preciosos,2442300,,C,24,,,nome_oficial,100,
Metalurgia,2442300,,C,24,,,atividade,85,
Metalurgia,2442300,,C,24,,,atividade,85,
Metais,2442300,,C,24,,,atividade,85,
Metais,2442300,,C,24,,,atividade,85,
Preciosos,2442300,,C,24,,,atividade,85,
Preciosos,2442300,,C,24,,,atividade,85,
Metalurgia dos metais preciosos,2442300,,C,24,,,palavra_chave,90,
Metalurgia do cobre,2443100,,C,24,,,nome_oficial,100,
Metalurgia,2443100,,C,24,,,atividade,85,
Metalurgia,2443100,,C,24,,,atividade,85,
Cobre,2443100,,C,24,,,atividade,85,
Cobre,2443100,,C,24,,,atividade,85,
Metalurgia do cobre,2443100,,C,24,,,palavra_chave,90,
Produção de zinco em formas primárias,2449101,,C,24,,,nome_oficial,100,
Zinco,2449101,,C,24,,,atividade,85,
Zinco,2449101,,C,24,,,atividade,85,
Formas,2449101,,C,24,,,atividade,85,
Formas,2449101,,C,24,,,atividade,85,
Primárias,2449101,,C,24,,,atividade,85,
Primarias,2449101,,C,24,,,atividade,85,
Produção de zinco em formas primárias,2449101,,C,24,,,palavra_chave,90,
Produção de laminados de zinco,2449102,,C,24,,,nome_oficial,100,
Laminados,2449102,,C,24,,,atividade,85,
Laminados,2449102,,C,24,,,atividade,85,
Zinco,2449102,,C,24,,,atividade,85,
Zinco,2449102,,C,24,,,atividade,85,
Produção de laminados de zinco,2449102,,C,24,,,palavra_chave,90,
Metalurgia de outros metais não-ferrosos e suas ligas,2449199,,C,24,,,nome_oficial,100,
Metalurgia,2449199,,C,24,,,atividade,85,
Metalurgia,2449199,,C,24,,,atividade,85,
Outros,2449199,,C,24,,,atividade,85,
Outros,2449199,,C,24,,,atividade,85,
Metais,2449199,,C,24,,,atividade,85,
Metais,2449199,,C,24,,,atividade,85,
Ferrosos,2449199,,C,24,,,atividade,85,
Ferrosos,2449199,,C,24,,,atividade,85,
Suas,2449199,,C,24,,,atividade,85,
Suas,2449199,,C,24,,,atividade,85,
Ligas,2449199,,C,24,,,atividade,85,
Ligas,2449199,,C,24,,,atividade,85,
Metalurgia de outros metais não-ferrosos e suas ligas,2449199,,C,24,,,palavra_chave,90,
Fabricação de estruturas metálicas,2511000,,C,25,,,nome_oficial,100,
Estruturas,2511000,,C,25,,,atividade,85,
Estruturas,2511000,,C,25,,,atividade,85,
Metálicas,2511000,,C,25,,,atividade,85,
Metalicas,2511000,,C,25,,,atividade,85,
Fabricação de estruturas metálicas,2511000,,C,25,,,palavra_chave,90,
Fabricação de esquadrias de metal,2512800,,C,25,,,nome_oficial,100,
Esquadrias,2512800,,C,25,,,atividade,85,
Esquadrias,2512800,,C,25,,,atividade,85,
Metal,2512800,,C,25,,,atividade,85,
Metal,2512800,,C,25,,,atividade,85,
Fabricação de esquadrias de metal,2512800,,C,25,,,palavra_chave,90,
Fabricação de obras de caldeiraria pesada,2513600,,C,25,,,nome_oficial,100,
Obras,2513600,,C,25,,,atividade,85,
Obras,2513600,,C,25,,,atividade,85,
Caldeiraria,2513600,,C,25,,,atividade,85,
Caldeiraria,2513600,,C,25,,,atividade,85,
Pesada,2513600,,C,25,,,atividade,85,
Pesada,2513600,,C,25,,,atividade,85,
Fabricação de obras de caldeiraria pesada,2513600,,C,25,,,palavra_chave,90,
"Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central",2521700,,C,25,,,nome_oficial,100,
Tanques,2521700,,C,25,,,atividade,85,
Tanques,2521700,,C,25,,,atividade,85,
Reservatórios,2521700,,C,25,,,atividade,85,
Reservatorios,2521700,,C,25,,,atividade,85,
Metálicos,2521700,,C,25,,,atividade,85,
Metalicos,2521700,,C,25,,,atividade,85,
Caldeiras,2521700,,C,25,,,atividade,85,
Caldeiras,2521700,,C,25,,,atividade,85,
Aquecimento,2521700,,C,25,,,atividade,85,
Aquecimento,2521700,,C,25,,,atividade,85,
Central,2521700,,C,25,,,atividade,85,
Central,2521700,,C,25,,,atividade,85,
"Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central",2521700,,C,25,,,palavra_chave,90,
"Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos",2522500,,C,25,,,nome_oficial,100,
Caldeiras,2522500,,C,25,,,atividade,85,
Caldeiras,2522500,,C,25,,,atividade,85,
Geradoras,2522500,,C,25,,,atividade,85,
Geradoras,2522500,,C,25,,,atividade,85,
Vapor,2522500,,C,25,,,atividade,85,
Vapor,2522500,,C,25,,,atividade,85,
Aquecimento,2522500,,C,25,,,atividade,85,
Aquecimento,2522500,,C,25,,,atividade,85,
Central,2522500,,C,25,,,atividade,85,
Central,2522500,,C,25,,,atividade,85,
Veículos,2522500,,C,25,,,atividade,85,
Veiculos,2522500,,C,25,,,atividade,85,
"Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos",2522500,,C,25,,,palavra_chave,90,
Produção de forjados de aço,2531401,,C,25,,,nome_oficial,100,
Forjados,2531401,,C,25,,,atividade,85,
Forjados,2531401,,C,25,,,atividade,85,
Aço,2531401,,C,25,,,atividade,85,
Aco,2531401,,C,25,,,atividade,85,
Produção de forjados de aço,2531401,,C,25,,,palavra_chave,90,
Produção de forjados de metais não-ferrosos e suas ligas,2531402,,C,25,,,nome_oficial,100,
Forjados,2531402,,C,25,,,atividade,85,
Forjados,2531402,,C,25,,,atividade,85,
Metais,2531402,,C,25,,,atividade,85,
Metais,2531402,,C,25,,,atividade,85,
Ferrosos,2531402,,C,25,,,atividade,85,
Ferrosos,2531402,,C,25,,,atividade,85,
Suas,2531402,,C,25,,,atividade,85,
Suas,2531402,,C,25,,,atividade,85,
Ligas,2531402,,C,25,,,atividade,85,
Ligas,2531402,,C,25,,,atividade,85,
Produção de forjados de metais não-ferrosos e suas ligas,2531402,,C,25,,,palavra_chave,90,
Produção de artefatos estampados de metal,2532201,,C,25,,,nome_oficial,100,
Artefatos,2532201,,C,25,,,atividade,85,
Artefatos,2532201,,C,25,,,atividade,85,
Estampados,2532201,,C,25,,,atividade,85,
Estampados,2532201,,C,25,,,atividade,85,
Metal,2532201,,C,25,,,atividade,85,
Metal,2532201,,C,25,,,atividade,85,
Produção de artefatos estampados de metal,2532201,,C,25,,,palavra_chave,90,
Metalurgia do pó,2532202,,C,25,,,nome_oficial,100,
Metalurgia,2532202,,C,25,,,atividade,85,
Metalurgia,2532202,,C,25,,,atividade,85,
Metalurgia do pó,2532202,,C,25,,,palavra_chave,90,
"Serviços de usinagem, solda, tratamento e revestimento em metais",2539000,,C,25,,,nome_oficial,100,
Usinagem,2539000,,C,25,,,atividade,85,
Usinagem,2539000,,C,25,,,atividade,85,
Solda,2539000,,C,25,,,atividade,85,
Solda,2539000,,C,25,,,atividade,85,
Tratamento,2539000,,C,25,,,atividade,85,
Tratamento,2539000,,C,25,,,atividade,85,
Revestimento,2539000,,C,25,,,atividade,85,
Revestimento,2539000,,C,25,,,atividade,85,
Metais,2539000,,C,25,,,atividade,85,
Metais,2539000,,C,25,,,atividade,85,
"Serviços de usinagem, solda, tratamento e revestimento em metais",2539000,,C,25,,,palavra_chave,90,
Fabricação de artigos de cutelaria,2541100,,C,25,,,nome_oficial,100,
Artigos,2541100,,C,25,,,atividade,85,
Artigos,2541100,,C,25,,,atividade,85,
Cutelaria,2541100,,C,25,,,atividade,85,
Cutelaria,2541100,,C,25,,,atividade,85,
Fabricação de artigos de cutelaria,2541100,,C,25,,,palavra_chave,90,
"Fabricação de artigos de serralheria, exceto esquadrias",2542000,,C,25,,,nome_oficial,100,
Artigos,2542000,,C,25,,,atividade,85,
Artigos,2542000,,C,25,,,atividade,85,
Serralheria,2542000,,C,25,,,atividade,85,
Serralheria,2542000,,C,25,,,atividade,85,
Esquadrias,2542000,,C,25,,,atividade,85,
Esquadrias,2542000,,C,25,,,atividade,85,
"Fabricação de artigos de serralheria, exceto esquadrias",2542000,,C,25,,,palavra_chave,90,
Fabricação de ferramentas,2543800,,C,25,,,nome_oficial,100,
Ferramentas,2543800,,C,25,,,atividade,85,
Ferramentas,2543800,,C,25,,,atividade,85,
Fabricação de ferramentas,2543800,,C,25,,,palavra_chave,90,
"Fabricação de equipamento bélico pesado, exceto veículos militares de combate",2550101,,C,25,,,nome_oficial,100,
Equipamento,2550101,,C,25,,,atividade,85,
Equipamento,2550101,,C,25,,,atividade,85,
Bélico,2550101,,C,25,,,atividade,85,
Belico,2550101,,C,25,,,atividade,85,
Pesado,2550101,,C,25,,,atividade,85,
Pesado,2550101,,C,25,,,atividade,85,
Veículos,2550101,,C,25,,,atividade,85,
Veiculos,2550101,,C,25,,,atividade,85,
Militares,2550101,,C,25,,,atividade,85,
Militares,2550101,,C,25,,,atividade,85,
Combate,2550101,,C,25,,,atividade,85,
Combate,2550101,,C,25,,,atividade,85,
"Fabricação de equipamento bélico pesado, exceto veículos militares de combate",2550101,,C,25,,,palavra_chave,90,
"Fabricação de armas de fogo, outras armas e munições",2550102,,C,25,,,nome_oficial,100,
Armas,2550102,,C,25,,,atividade,85,
Armas,2550102,,C,25,,,atividade,85,
Fogo,2550102,,C,25,,,atividade,85,
Fogo,2550102,,C,25,,,atividade,85,
Outras,2550102,,C,25,,,atividade,85,
Outras,2550102,,C,25,,,atividade,85,
Munições,2550102,,C,25,,,atividade,85,
Municoes,2550102,,C,25,,,atividade,85,
"Fabricação de armas de fogo, outras armas e munições",2550102,,C,25,,,palavra_chave,90,
Fabricação de embalagens metálicas,2591800,,C,25,,,nome_oficial,100,
Embalagens,2591800,,C,25,,,atividade,85,
Embalagens,2591800,,C,25,,,atividade,85,
Metálicas,2591800,,C,25,,,atividade,85,
Metalicas,2591800,,C,25,,,atividade,85,
Fabricação de embalagens metálicas,2591800,,C,25,,,palavra_chave,90,
Fabricação de produtos de trefilados de metal padronizados,2592601,,C,25,,,nome_oficial,100,
Produtos,2592601,,C,25,,,atividade,85,
Produtos,2592601,,C,25,,,atividade,85,
Trefilados,2592601,,C,25,,,atividade,85,
Trefilados,2592601,,C,25,,,atividade,85,
Metal,2592601,,C,25,,,atividade,85,
Metal,2592601,,C,25,,,atividade,85,
Padronizados,2592601,,C,25,,,atividade,85,
Padronizados,2592601,,C,25,,,atividade,85,
Fabricação de produtos de trefilados de metal padronizados,2592601,,C,25,,,palavra_chave,90,
"Fabricação de produtos de trefilados de metal, exceto padronizados",2592602,,C,25,,,nome_oficial,100,
Produtos,2592602,,C,25,,,atividade,85,
Produtos,2592602,,C,25,,,atividade,85,
Trefilados,2592602,,C,25,,,atividade,85,
Trefilados,2592602,,C,25,,,atividade,85,
Metal,2592602,,C,25,,,atividade,85,
Metal,2592602,,C,25,,,atividade,85,
Padronizados,2592602,,C,25,,,atividade,85,
